"receita";"uniorcam";"arrecadado_janeiro";"arrecadado_fevereiro";"arrecadado_marco";"arrecadado_abril";"arrecadado_maio";"arrecadado_junho";"arrecadado_julho";"arrecadado_agosto";"arrecadado_setembro";"arrecadado_outubro";"arrecadado_novembro";"arrecadado_dezembro";"meta_1bim";"meta_2bim";"meta_3bim";"meta_4bim";"meta_5bim";"meta_6bim";"caracteristica_peculiar_receita";"recurso_vinculado";"complemento_recurso_vinculado";"exercicio_base"
"00000171812110100000";"0201";1430;0;1430;2860;1430;0;0;0;0;0;0;0;3024,9;3024,9;3024,9;3024,9;3024,9;3024,92;0;1038;0;2020
"00000171812110200000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;254,92;254,92;254,92;254,92;254,92;254,96;0;1067;0;2020
"00000171812110300000";"0201";0;0;9370,8;0;0;0;0;0;0;0;0;0;0;7330,83;0;7330,83;0;7330,83;0;1021;0;2020
"00000171812110400000";"0201";0;0;4668,3;5109,96;40680;40680;0;0;0;0;0;0;12000;12000;12000;12000;12000;12000;0;1064;0;2020
"00000171812110500000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;0;1068;0;2020
"00000171812110500000";"0201";0;0;0;0;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1068;3160;2020
"00000171812110600000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;0;0;25875;0;0;0;0;1069;0;2020
"00000171812110600000";"0201";0;0;0;0;25875;25875;0;0;0;0;0;0;0;0;0;0;0;0;0;1069;3160;2020
"00000171899000000000";"0201";0;0;0;42628,02;38854,44;389348,93;0;0;0;0;0;0;0;0;22329,98;0;0;0;0;0;0;2020
"00000171899100000000";"0201";0;0;0;42628,02;38854,44;389348,93;0;0;0;0;0;0;0;0;22329,98;0;0;0;0;0;0;2020
"00000171899110000000";"0201";0;0;0;42628,02;38854,44;389348,93;0;0;0;0;0;0;0;0;22329,98;0;0;0;0;0;0;2020
"00000171899110200000";"0201";0;0;0;42628,02;38854,44;188494,51;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2020
"00000171899110300000";"0201";0;0;0;0;0;178524,44;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2020
"00000171899110500000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;0;0;22329,98;0;0;0;0;4001;0;2020
"00000171899110500000";"0201";0;0;0;0;0;22329,98;0;0;0;0;0;0;0;0;0;0;0;0;0;4001;3160;2020
"00000172000000000000";"0201";940803,33;1003267,78;1103724,74;804650,17;641278,66;772065,49;0;0;0;0;0;0;1811745,77;1934023,45;1915839,06;1952954,42;1904071,23;2037382,97;0;0;0;2020
"00000172800000000000";"0201";940803,33;1003267,78;1103724,74;804650,17;641278,66;772065,49;0;0;0;0;0;0;1811745,77;1934023,45;1915839,06;1952954,42;1904071,23;2037382,97;0;0;0;2020
"00000172801000000000";"0201";896220,68;899204,81;1044754,97;721475,51;635002,82;771885,49;0;0;0;0;0;0;1712058,37;1806636,15;1788451,76;1825567,12;1776683,93;1884750,65;0;0;0;2020
"00000172801100000000";"0201";695010,05;830397,34;971032,49;528863,61;567080,19;743069,22;0;0;0;0;0;0;1580285,75;1673062,41;1658978,02;1696093,38;1647210,19;1755276,74;0;0;0;2020
"00000172801110000000";"0201";695010,05;830397,34;971032,49;528863,61;567080,19;743069,22;0;0;0;0;0;0;1580285,75;1673062,41;1658978,02;1696093,38;1647210,19;1755276,74;0;0;0;2020
"00000172801110100000";"0201";417006,03;498238,38;582619,51;317318,16;340248,09;445841,52;0;0;0;0;0;0;1001090,66;1001090,66;1001090,66;1001090,66;1001090,66;1001090,6;0;1;0;2020
"00000172801110200000";"0201";34750,49;41519,88;48551,61;26443,19;28354,02;37153,47;0;0;0;0;0;0;83424,22;83424,22;83424,22;83424,22;83424,22;83424,22;0;20;0;2020
"00000172801110300000";"0201";104251,51;124559,61;145654,87;79329,54;85062,04;111460,38;0;0;0;0;0;0;212473,23;252234,65;246198,49;262105,07;241155,13;287469,4;0;40;0;2020
"00000172801110400000";"0201";139002,02;166079,47;194206,5;105772,72;113416,04;148613,85;0;0;0;0;0;0;283297,64;336312,88;328264,65;349473,43;321540,18;383292,52;0;31;0;2020
"00000172801200000000";"0201";187094,27;59174,97;63401,23;180971,15;59934,74;20475,16;0;0;0;0;0;0;104613,32;104613,32;104613,32;104613,32;104613,32;104613,44;0;0;0;2020
"00000172801210000000";"0201";187094,27;59174,97;63401,23;180971,15;59934,74;20475,16;0;0;0;0;0;0;104613,32;104613,32;104613,32;104613,32;104613,32;104613,44;0;0;0;2020
"00000172801210100000";"0201";112256,52;35504,92;38040,72;108582,69;35960,85;12285,05;0;0;0;0;0;0;62768;62768;62768;62768;62768;62768,02;0;1;0;2020
"00000172801210200000";"0201";9354,71;2958,77;3170,06;9048,54;2996,74;1023,77;0;0;0;0;0;0;5230,66;5230,66;5230,66;5230,66;5230,66;5230,7;0;20;0;2020
"00000172801210300000";"0201";28064,16;8876,27;9510,18;27145,66;8990,19;3071,28;0;0;0;0;0;0;15692;15692;15692;15692;15692;15692,01;0;40;0;2020
"00000172801210400000";"0201";37418,88;11835,01;12680,27;36194,26;11986,96;4095,06;0;0;0;0;0;0;20922,66;20922,66;20922,66;20922,66;20922,66;20922,71;0;31;0;2020
"00000172801300000000";"0201";11794,26;9632,5;10321,25;9527,64;7987,89;8341,11;0;0;0;0;0;0;24860,42;24860,42;24860,42;24860,42;24860,42;24860,47;0;0;0;2020
"00000172801310000000";"0201";11794,26;9632,5;10321,25;9527,64;7987,89;8341,11;0;0;0;0;0;0;24860,42;24860,42;24860,42;24860,42;24860,42;24860,47;0;0;0;2020
"00000172801310100000";"0201";7076,55;5779,49;6192,75;5716,58;4792,72;5004,65;0;0;0;0;0;0;14916,26;14916,26;14916,26;14916,26;14916,26;14916,24;0;1;0;2020
"00000172801310200000";"0201";589,72;481,63;516,06;476,38;399,4;417,06;0;0;0;0;0;0;1243,02;1243,02;1243,02;1243,02;1243,02;1243,03;0;20;0;2020
"00000172801310300000";"0201";1769,14;1444,88;1548,19;1429,15;1198,19;1251,17;0;0;0;0;0;0;3729,06;3729,06;3729,06;3729,06;3729,06;3729,09;0;40;0;2020
"00000172801310400000";"0201";2358,85;1926,5;2064,25;1905,53;1597,58;1668,23;0;0;0;0;0;0;4972,08;4972,08;4972,08;4972,08;4972,08;4972,11;0;31;0;2020
"00000172801400000000";"0201";2322,1;0;0;2113,11;0;0;0;0;0;0;0;0;2298,88;4100;0;0;0;0;0;0;0;2020
"00000172801410000000";"0201";2322,1;0;0;2113,11;0;0;0;0;0;0;0;0;2298,88;4100;0;0;0;0;0;1018;0;2020
"00000172803000000000";"0201";41582,65;61968,08;28056,18;58261,06;180;180;0;0;0;0;0;0;63670,74;63670,74;63670,74;63670,74;63670,74;78670,78;0;0;0;2020
"00000172803100000000";"0201";41582,65;61968,08;28056,18;58261,06;180;180;0;0;0;0;0;0;63670,74;63670,74;63670,74;63670,74;63670,74;78670,78;0;0;0;2020
"00000172803110000000";"0201";41582,65;61968,08;28056,18;58261,06;180;180;0;0;0;0;0;0;63670,74;63670,74;63670,74;63670,74;63670,74;78670,78;0;0;0;2020
"00000172803110100000";"0201";24392,03;24266,22;24735,56;12296,64;180;180;0;0;0;0;0;0;25000;25000;25000;25000;25000;25000;0;4011;0;2020
"00000172803110200000";"0201";10000;20000;0;30000;0;0;0;0;0;0;0;0;21666,66;21666,66;21666,66;21666,66;21666,66;21666,7;0;4090;0;2020
"00000172803110300000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;0;4090;0;2020
"00000172803110400000";"0201";1320,62;3961,86;1320,62;1320,62;0;0;0;0;0;0;0;0;2641,24;2641,24;2641,24;2641,24;2641,24;2641,24;0;4050;0;2020
"00000172803110500000";"0201";2000;6000;2000;2000;0;0;0;0;0;0;0;0;4000;4000;4000;4000;4000;4000;0;4160;0;2020
"00000172803110700000";"0201";3870;7740;0;7350;0;0;0;0;0;0;0;0;10362,84;10362,84;10362,84;10362,84;10362,84;10362,84;0;4050;0;2020
"00000172803110800000";"0201";0;0;0;5293,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4170;3160;2020
"00000172810000000000";"0201";0;42094,89;24913,59;24913,6;0;0;0;0;0;0;0;0;0;63699,9;63699,9;63699,9;63699,9;73944,84;0;0;0;2020
"00000172810200000000";"0201";0;31849,95;24913,59;24913,6;0;0;0;0;0;0;0;0;0;63699,9;63699,9;63699,9;63699,9;63699,9;0;0;0;2020
"00000172810210000000";"0201";0;31849,95;24913,59;24913,6;0;0;0;0;0;0;0;0;0;63699,9;63699,9;63699,9;63699,9;63699,9;0;0;0;2020
"00000172810210100000";"0201";0;31849,95;24913,59;24913,6;0;0;0;0;0;0;0;0;0;63699,9;63699,9;63699,9;63699,9;63699,9;0;0;0;2020
"00000172810210101000";"0201";0;31849,95;24913,59;24913,6;0;0;0;0;0;0;0;0;0;63699,9;63699,9;63699,9;63699,9;63699,9;0;1017;0;2020
"00000172810900000000";"0201";0;10244,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10244,94;0;0;0;2020
"00000172810910000000";"0201";0;10244,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10244,94;0;0;0;2020
"00000172810910700000";"0201";0;10244,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10244,94;0;1103;0;2020
"00000172899000000000";"0201";3000;0;6000;0;6095,84;0;0;0;0;0;0;0;36016,66;16,66;16,66;16,66;16,66;16,7;0;0;0;2020
"00000172899100000000";"0201";3000;0;6000;0;6095,84;0;0;0;0;0;0;0;36016,66;16,66;16,66;16,66;16,66;16,7;0;0;0;2020
"00000172899110000000";"0201";3000;0;6000;0;6095,84;0;0;0;0;0;0;0;36016,66;16,66;16,66;16,66;16,66;16,7;0;0;0;2020
"00000172899110100000";"0201";0;0;0;0;95,84;0;0;0;0;0;0;0;16,66;16,66;16,66;16,66;16,66;16,7;0;1114;0;2020
"00000172899110200000";"0201";3000;0;6000;0;6000;0;0;0;0;0;0;0;36000;0;0;0;0;0;0;1112;0;2020
"00000174000000000000";"0201";0;0;0;22000;0;0;0;0;0;0;0;0;0;22000;0;0;0;0;0;0;0;2020
"00000174800000000000";"0201";0;0;0;22000;0;0;0;0;0;0;0;0;0;22000;0;0;0;0;0;0;0;2020
"00000174810000000000";"0201";0;0;0;22000;0;0;0;0;0;0;0;0;0;22000;0;0;0;0;0;0;0;2020
"00000174810100000000";"0201";0;0;0;22000;0;0;0;0;0;0;0;0;0;22000;0;0;0;0;0;0;0;2020
"00000174810110000000";"0201";0;0;0;22000;0;0;0;0;0;0;0;0;0;22000;0;0;0;0;0;0;0;2020
"00000174810110300000";"0201";0;0;0;22000;0;0;0;0;0;0;0;0;0;22000;0;0;0;0;0;0;0;2020
"00000174810110301000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;0;22000;0;0;0;0;0;900;0;2020
"00000174810110301000";"0201";0;0;0;22000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;3160;2020
"00000175000000000000";"0201";365169,63;296248,88;306696,6;273305,28;224229,29;214148,99;0;0;0;0;0;0;477112,22;961296,16;463220,57;421674,35;420232,89;476584,75;0;0;0;2020
"00000175800000000000";"0201";365169,63;296248,88;306696,6;273305,28;224229,29;214148,99;0;0;0;0;0;0;477112,22;961296,16;463220,57;421674,35;420232,89;476584,75;0;0;0;2020
"00000175801000000000";"0201";365169,63;296248,88;306696,6;273305,28;224229,29;214148,99;0;0;0;0;0;0;477112,22;961296,16;463220,57;421674,35;420232,89;476584,75;0;0;0;2020
"00000175801100000000";"0201";365169,63;296248,88;306696,6;273305,28;224229,29;214148,99;0;0;0;0;0;0;477112,22;961296,16;463220,57;421674,35;420232,89;476584,75;0;0;0;2020
"00000175801110000000";"0201";365169,63;296248,88;306696,6;273305,28;224229,29;214148,99;0;0;0;0;0;0;477112,22;961296,16;463220,57;421674,35;420232,89;476584,75;0;31;0;2020
"00000177000000000000";"0201";0;0;0;0;10442,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000177800000000000";"0201";0;0;0;0;10442,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000177801000000000";"0201";0;0;0;0;10442,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000177801900000000";"0201";0;0;0;0;10442,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000177801910000000";"0201";0;0;0;0;10442,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000177801910100000";"0201";0;0;0;0;10442,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000177801910101000";"0201";0;0;0;0;10442,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;0;2020
"00000190000000000000";"0201";7276,22;8558,46;26121,94;9852,09;69211,62;36907,84;0;0;0;0;0;0;16720,24;76762,74;41720,24;16720,24;16720,24;16720,3;0;0;0;2020
"00000192000000000000";"0201";5824,02;2944,6;4337,21;4914,56;63574,7;31058,58;0;0;0;0;0;0;10053,58;55053,58;35053,58;10053,58;10053,58;10053,6;0;0;0;2020
"00000192800000000000";"0201";5824,02;2944,6;4337,21;4914,56;63574,7;31058,58;0;0;0;0;0;0;10053,58;55053,58;35053,58;10053,58;10053,58;10053,6;0;0;0;2020
"00000192801000000000";"0201";4668,65;2769,51;4069,68;4846,81;5082,7;5117,28;0;0;0;0;0;0;10053,58;10053,58;10053,58;10053,58;10053,58;10053,6;0;0;0;2020
"00000192801100000000";"0201";4668,65;2769,51;4069,68;4846,81;5082,7;5117,28;0;0;0;0;0;0;10053,58;10053,58;10053,58;10053,58;10053,58;10053,6;0;0;0;2020
"00000192801110000000";"0201";4668,65;2769,51;4069,68;4846,81;5082,7;5117,28;0;0;0;0;0;0;10053,58;10053,58;10053,58;10053,58;10053,58;10053,6;0;0;0;2020
"00000192801110100000";"0201";4668,65;2769,51;4069,68;4846,81;5082,7;5117,28;0;0;0;0;0;0;10053,58;10053,58;10053,58;10053,58;10053,58;10053,6;0;1;0;2020
"00000192802000000000";"0201";1155,37;175,09;267,53;67,75;58492;25941,3;0;0;0;0;0;0;0;45000;25000;0;0;0;0;0;0;2020
"00000192802900000000";"0201";1155,37;175,09;267,53;67,75;58492;25941,3;0;0;0;0;0;0;0;45000;25000;0;0;0;0;0;0;2020
"00000192802910200000";"0201";0;0;0;0;58492;25776;0;0;0;0;0;0;0;45000;25000;0;0;0;0;1;0;2020
"00000192802910800000";"0201";0;175,09;67,75;67,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2020
"00000192802910900000";"0201";1155,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2020
"00000192802920200000";"0201";0;0;0;0;0;165,3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2020
"00000192802930200000";"0201";0;0;80,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2020
"00000192802940200000";"0201";0;0;119,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2020
"00000199000000000000";"0201";1452,2;5613,86;21784,73;4937,53;5636,92;5849,26;0;0;0;0;0;0;6666,66;21709,16;6666,66;6666,66;6666,66;6666,7;0;0;0;2020
"00000199099000000000";"0201";1452,2;5613,86;21784,73;4937,53;5636,92;5849,26;0;0;0;0;0;0;6666,66;21709,16;6666,66;6666,66;6666,66;6666,7;0;0;0;2020
"00000199099100000000";"0201";0;0;17990;0;0;0;0;0;0;0;0;0;0;15042,5;0;0;0;0;0;0;0;2020
"00000199099110000000";"0201";0;0;17990;0;0;0;0;0;0;0;0;0;0;15042,5;0;0;0;0;0;0;0;2020
"00000199099110500000";"0201";0;0;17990;0;0;0;0;0;0;0;0;0;0;15042,5;0;0;0;0;0;1;0;2020
"00000199099200000000";"0201";1452,2;5613,86;3794,73;4937,53;5636,92;5849,26;0;0;0;0;0;0;6666,66;6666,66;6666,66;6666,66;6666,66;6666,7;0;0;0;2020
"00000199099210000000";"0201";1452,2;5613,86;3794,73;4937,53;5636,92;5849,26;0;0;0;0;0;0;6666,66;6666,66;6666,66;6666,66;6666,66;6666,7;0;0;0;2020
"00000199099210200000";"0201";1452,2;5613,86;3794,73;4937,53;5636,92;5849,26;0;0;0;0;0;0;6666,66;6666,66;6666,66;6666,66;6666,66;6666,7;0;1;0;2020
"00000200000000000000";"0201";0;0;218540;0;1e+05;6000;0;0;0;0;0;0;646955,54;120250;1e+05;215651,84;0;0;0;0;0;2020
"00000220000000000000";"0201";0;0;120200;0;0;0;0;0;0;0;0;0;0;120250;0;0;0;0;0;0;0;2020
"00000221000000000000";"0201";0;0;120200;0;0;0;0;0;0;0;0;0;0;120250;0;0;0;0;0;0;0;2020
"00000221300000000000";"0201";0;0;120200;0;0;0;0;0;0;0;0;0;0;120250;0;0;0;0;0;0;0;2020
"00000221300100000000";"0201";0;0;120200;0;0;0;0;0;0;0;0;0;0;120250;0;0;0;0;0;0;0;2020
"00000221300110000000";"0201";0;0;120200;0;0;0;0;0;0;0;0;0;0;120250;0;0;0;0;0;0;0;2020
"00000221300110200000";"0201";0;0;120200;0;0;0;0;0;0;0;0;0;0;120250;0;0;0;0;0;0;0;2020
"00000221300110201000";"0201";0;0;87800;0;0;0;0;0;0;0;0;0;0;87850;0;0;0;0;0;1010;0;2020
"00000221300110202000";"0201";0;0;11100;0;0;0;0;0;0;0;0;0;0;11100;0;0;0;0;0;1011;0;2020
"00000221300110203000";"0201";0;0;21300;0;0;0;0;0;0;0;0;0;0;21300;0;0;0;0;0;4002;0;2020
"00000240000000000000";"0201";0;0;98340;0;1e+05;6000;0;0;0;0;0;0;646955,54;0;1e+05;215651,84;0;0;0;0;0;2020
"00000241000000000000";"0201";0;0;98340;0;0;6000;0;0;0;0;0;0;646955,54;0;0;215651,84;0;0;0;0;0;2020
"00000241800000000000";"0201";0;0;98340;0;0;6000;0;0;0;0;0;0;646955,54;0;0;215651,84;0;0;0;0;0;2020
"00000241803000000000";"0201";0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000241803100000000";"0201";0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000241803110000000";"0201";0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000241803110100000";"0201";0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;4505;0;2020
"00000241810000000000";"0201";0;0;98340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000241810700000000";"0201";0;0;98340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000241810710200000";"0201";0;0;98340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1203;0;2020
"00000241899000000000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;646955,54;0;0;215651,84;0;0;0;0;0;2020
"00000241899100000000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;646955,54;0;0;215651,84;0;0;0;0;0;2020
"00000241899110000000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;646955,54;0;0;215651,84;0;0;0;0;0;2020
"00000241899110100000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;646955,54;0;0;215651,84;0;0;0;1008;0;2020
"00000242000000000000";"0201";0;0;0;0;1e+05;0;0;0;0;0;0;0;0;0;1e+05;0;0;0;0;0;0;2020
"00000242800000000000";"0201";0;0;0;0;1e+05;0;0;0;0;0;0;0;0;0;1e+05;0;0;0;0;0;0;2020
"00000242803000000000";"0201";0;0;0;0;1e+05;0;0;0;0;0;0;0;0;0;1e+05;0;0;0;0;0;0;2020
"00000242803100000000";"0201";0;0;0;0;1e+05;0;0;0;0;0;0;0;0;0;1e+05;0;0;0;0;0;0;2020
"00000242803110000000";"0201";0;0;0;0;1e+05;0;0;0;0;0;0;0;0;0;1e+05;0;0;0;0;0;0;2020
"00000242803110100000";"0201";0;0;0;0;1e+05;0;0;0;0;0;0;0;0;0;1e+05;0;0;0;0;4292;0;2020
"00000700000000000000";"0201";140973,72;249972,47;207166,41;206617,35;207122,96;208534,7;0;0;0;0;0;0;437177,3;437592,3;437592,3;437592,3;437592,3;645058,44;0;0;0;2020
"00000720000000000000";"0201";140973,72;249972,47;207166,41;206617,35;207122,96;208534,7;0;0;0;0;0;0;437177,3;437592,3;437592,3;437592,3;437592,3;645058,44;0;0;0;2020
"00000721000000000000";"0201";140973,72;249972,47;207166,41;206617,35;207122,96;208534,7;0;0;0;0;0;0;437177,3;437592,3;437592,3;437592,3;437592,3;645058,44;0;0;0;2020
"00000721800000000000";"0201";140973,72;249972,47;207166,41;206617,35;207122,96;208534,7;0;0;0;0;0;0;437177,3;437592,3;437592,3;437592,3;437592,3;645058,44;0;0;0;2020
"00000721803000000000";"1201";0;249972,47;207166,41;206617,35;207122,96;208534,7;0;0;0;0;0;0;413677,3;414092,3;414092,3;414092,3;414092,3;621558,44;0;0;0;2020
"00000721803100000000";"1201";0;249583,02;206776,96;206227,9;206733,51;208145,25;0;0;0;0;0;0;413262,3;413262,3;413262,3;413262,3;413262,3;619893,44;0;0;0;2020
"00000721803110000000";"1201";0;249583,02;206776,96;206227,9;206733,51;208145,25;0;0;0;0;0;0;413262,3;413262,3;413262,3;413262,3;413262,3;619893,44;0;0;0;2020
"00000721803110100000";"1201";0;105056,82;86999,86;86768,25;86981,54;87577,06;0;0;0;0;0;0;182493,06;182493,06;182493,06;182493,06;182493,06;273739,64;0;50;0;2020
"00000721803110200000";"1201";0;144526,2;119777,1;119459,65;119751,97;120568,19;0;0;0;0;0;0;230769,24;230769,24;230769,24;230769,24;230769,24;346153,8;0;50;0;2020
"00000721803300000000";"0201";0;389,45;389,45;389,45;389,45;389,45;0;0;0;0;0;0;415;830;830;830;830;1665;0;0;0;2020
"00000721803310000000";"1201";0;389,45;389,45;389,45;389,45;389,45;0;0;0;0;0;0;415;830;830;830;830;1665;0;50;0;2020
"00000721804000000000";"1201";140973,72;0;0;0;0;0;0;0;0;0;0;0;23500;23500;23500;23500;23500;23500;0;0;0;2020
"00000721804100000000";"1201";140973,72;0;0;0;0;0;0;0;0;0;0;0;23500;23500;23500;23500;23500;23500;0;0;0;2020
"00000721804110000000";"1201";140973,72;0;0;0;0;0;0;0;0;0;0;0;23500;23500;23500;23500;23500;23500;0;50;0;2020
"00000900000000000000";"0201";-319712,55;-382767,45;-503605,45;-262806,91;-271935,69;-301557,93;0;0;0;0;0;0;-595168,75;-664973,17;-703689,11;-661115,12;-643198,69;-697155,11;0;0;0;2020
"00000910000000000000";"0201";-319712,55;-382767,45;-503605,45;-262806,91;-271935,69;-301557,93;0;0;0;0;0;0;-595168,75;-664973,17;-703689,11;-661115,12;-643198,69;-697155,11;0;0;0;2020
"00000911000000000000";"0201";0;0;-6618,06;-2332,06;-23349,85;-48224,77;0;0;0;0;0;0;0;-17000;-63000;0;0;0;0;0;0;2020
"00000911100000000000";"0201";0;0;-6618,06;-2332,06;-23349,85;-48224,77;0;0;0;0;0;0;0;-17000;-63000;0;0;0;0;0;0;2020
"00000911180000000000";"0201";0;0;-6618,06;-2332,06;-23349,85;-48224,77;0;0;0;0;0;0;0;-17000;-63000;0;0;0;0;0;0;2020
"00000911180100000000";"0201";0;0;-6618,06;-2332,06;-23349,85;-48224,77;0;0;0;0;0;0;0;-17000;-63000;0;0;0;0;0;0;2020
"00000911180111000000";"0201";0;0;-6618,06;-2332,06;-23349,85;-48224,77;0;0;0;0;0;0;0;-17000;-63000;0;0;0;0;0;0;2020
"00000911180111010000";"0201";0;0;-6618,06;-2332,06;-23349,85;-48224,77;0;0;0;0;0;0;0;-10200;-37800;0;0;0;103;1;0;2020
"00000911180111020000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;0;-4250;-15750;0;0;0;103;20;0;2020
"00000911180111030000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;0;-2550;-9450;0;0;0;103;40;0;2020
"00000913000000000000";"0201";-0,01;0;-168053,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000913200000000000";"0201";-0,01;0;-168053,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000913210000000000";"0201";-0,01;0;-168053,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000913210040000000";"0201";-0,01;0;-168053,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000913210041000000";"1201";-0,01;0;-168053,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"00000913210041010000";"1201";0;0;-16835,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;50;0;2020
"00000913210041020000";"1201";0;0;-4161,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;50;0;2020
"00000913210041060000";"1201";0;0;-37857,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;50;0;2020
"00000913210041090000";"1201";0;0;-41552,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;50;0;2020
"00000913210041100000";"1201";-0,01;0;-18798,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;50;0;2020
"00000913210041110000";"1201";0;0;-8413,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;50;0;2020
"00000913210041120000";"1201";0;0;-40434,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;50;0;2020
"00000917000000000000";"0201";-319712,54;-382767,45;-328934,14;-260474,85;-248585,84;-253333,16;0;0;0;0;0;0;-595168,75;-647973,17;-640689,11;-661115,12;-643198,69;-697155,11;0;0;0;2020
"00000917100000000000";"0201";-140932,79;-202926,47;-119983,12;-116602,34;-121585,26;-98956,02;0;0;0;0;0;0;-285976,37;-285765,55;-286529,72;-285746,95;-295763,77;-287967,77;0;0;0;2020
"00000917180000000000";"0201";-140932,79;-202926,47;-119983,12;-116602,34;-121585,26;-98956,02;0;0;0;0;0;0;-285976,37;-285765,55;-286529,72;-285746,95;-295763,77;-287967,77;0;0;0;2020
"00000917180100000000";"0201";-140932,79;-202926,47;-119983,12;-116602,34;-121585,26;-98956,02;0;0;0;0;0;0;-285976,37;-285765,55;-286529,72;-285746,95;-295763,77;-287967,77;0;0;0;2020
"00000917180120000000";"0201";-140338,43;-202782,76;-118572,69;-116227,49;-121431,4;-98851,68;0;0;0;0;0;0;-285657,54;-285657,54;-285657,54;-285657,54;-285657,54;-285657,55;0;0;0;2020
"00000917180121000000";"0201";-140338,43;-202782,76;-118572,69;-116227,49;-121431,4;-98851,68;0;0;0;0;0;0;-285657,54;-285657,54;-285657,54;-285657,54;-285657,54;-285657,55;0;0;0;2020
"00000917180121040000";"0201";-140338,43;-202782,76;-118572,69;-116227,49;-121431,4;-98851,68;0;0;0;0;0;0;-285657,54;-285657,54;-285657,54;-285657,54;-285657,54;-285657,55;105;31;0;2020
"00000917180150000000";"0201";-594,36;-143,71;-1410,43;-374,85;-153,86;-104,34;0;0;0;0;0;0;-318,83;-108,01;-872,18;-89,41;-10106,23;-2310,22;0;0;0;2020
"00000917180151000000";"0201";-594,36;-143,71;-1410,43;-374,85;-153,86;-104,34;0;0;0;0;0;0;-318,83;-108,01;-872,18;-89,41;-10106,23;-2310,22;0;0;0;2020
"00000917180151040000";"0201";-594,36;-143,71;-1410,43;-374,85;-153,86;-104,34;0;0;0;0;0;0;-318,83;-108,01;-872,18;-89,41;-10106,23;-2310,22;105;31;0;2020
